university,career,inscription_date,last_name,gender,birth_date,location,email
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,20-Aug-21,JOSEPH_ROY,M,06-Aug-10,COLONIA_BARON_HIRSCH,QHINTON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ARQUITECTURA,20-May-21,COURTNEY_TURNER,F,26-Jul-74,LLAVALLOL,SCOTT09@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,BIOQUÍMICA,20-Jul-21,BRIAN_DAVIDSON,M,15-Feb-08,10_DE_MAYO,VNICHOLS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,BIOQUÍMICA,20-Oct-21,PATRICK_MARTINEZ,M,02-Apr-88,ALFALAND,HANNAHMASON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,20-Feb-20,ANDRE_ARIAS,M,20-Sep-06,CAMINO_CENTENARIO_KM_11500,JEREMYSCOTT@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,20-Apr-21,AMBER_HERNANDEZ,F,22-Jan-63,RIO_MAYO,KINGRAYMOND@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,20-Dec-19,JESSICA_HURLEY,F,10-Mar-98,30_DE_OCTUBRE,DYERMELINDA@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,20-Apr-20,LISA_FULLER,F,05-Feb-10,ATALIVA_ROCA,LISA85@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_MUSICOTERAPIA,20-Oct-20,JOE_ROGERS,M,07-Aug-83,MANUEL_B_GONNET,JOHNSONMICHELE@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,20-Mar-21,JEFFREY_CONNER,M,28-May-20,COLONIA_CORONEL_DORREGO,NBULLOCK@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_DE_IMAGEN_Y_SONIDO,20-Aug-20,ISAIAH_DICKSON,M,27-Feb-62,ARISTIDES_VILLANUEVA,BYODER@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,20-Nov-20,DERRICK_MOORE,M,22-May-41,EL_ALTO,OMAR43@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,ARQUITECTURA,20-Jan-21,LANCE_DYER,M,28-Feb-66,CLAVERIE,DUANEMARQUEZ@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ARQUITECTURA,20-Feb-20,MARK_CORTEZ,M,21-Mar-46,ARROYO,DANIEL11@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,20-Dec-19,LISA_WEBSTER,F,25-Feb-95,ARATA,THOMPSONASHLEY@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,20-Dec-20,ROBERT_BECK,M,03-Jun-06,COLONIA_BARGA,RANDYADAMS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,20-Jun-20,NOAH_HARRIS,M,13-Sep-14,ARENAZA,WILLIAMSONMARY@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,20-Jan-21,MEGAN_PRICE,F,10-Dec-09,CAPDEPONT,GABRIEL10@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_POLÍTICA_,20-Nov-20,LEAH_ANDREWS,F,30-Oct-13,DIAMANTE,LOVENATASHA@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_MECÁNICA,20-May-20,JESSICA_LINDSEY,F,08-Mar-14,LLAVALLOL,VALERIE69@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,20-May-20,MEAGAN_JOHNSON,F,04-Jul-50,ALBARIÑO,SMITHJANICE@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,20-Nov-19,CHEYENNE_BROWN,F,01-Sep-11,CARLOS_PELLEGRINI,VANESSA16@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,20-Jan-20,NICOLE_GUTIERREZ,F,04-Dec-17,AMBROSIO_P_LEZICA,JONESJOSEPH@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_DE_IMAGEN_Y_SONIDO,20-Mar-21,JAY_GEORGE,M,01-Apr-85,FUNKE,KATIESCHMIDT@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_DE_IMAGEN_Y_SONIDO,20-Feb-20,JORDAN_MCCOY,F,06-Jun-11,VALLE_DE_LAS_LEÑAS,RICHARDSONALAN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,20-Apr-21,THOMAS_RIVERA,M,03-Feb-03,ARROYO_QUILLEN,ANDERSENZACHARY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,20-Feb-21,KARL_HARRIS,M,14-Aug-37,30_DE_OCTUBRE,VRAMIREZ@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,20-Nov-20,ANTONIO_LEE,M,21-Aug-85,COLONIA_BARON_HIRSCH,SGUTIERREZ@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,20-Sep-20,JAMES_SHIELDS,M,24-Mar-49,LOS_INDIOS,NPROCTOR@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_MUSICOTERAPIA,20-Oct-20,SHERRI_YU,F,27-Aug-13,LOS_ANTIGUOS,ROBERTARIAS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_POLÍTICA_,20-Sep-20,JOSEPH_FRANKLIN,M,20-Jan-72,AERO_CLUB_ROSARIO,MICHELLEPRESTON@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,20-Feb-21,DAVID_KRAMER,M,18-Nov-52,LA_COLINA,PATRICKJAMES@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,20-Jul-21,DOUGLAS_BROWN,M,17-Jun-75,COLONIA_LOTE_12,SMITHTIM@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ARQUITECTURA,20-Apr-21,ROBERT_MOORE,M,25-Nov-17,CACHIRULO,BRADLEYDAVIS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,20-Oct-19,KRISTIN_OBRIEN,F,15-May-67,ABDON_CASTRO_TOLAY,STRICKLANDKAITLIN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,20-Oct-21,MELINDA_ANTHONY_MD,F,31-Jan-20,BUENA_VISTA,THOMAS42@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,BIOQUÍMICA,20-Jan-20,JEAN_WALKER,F,02-Feb-88,VILLARS,MALDONADOPATRICIA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_MUSICOTERAPIA,20-May-20,ALAN_COMBS,M,09-Jul-86,ARTEAGA,GIBSONOLIVIA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,20-Jul-20,WAYNE_TAYLOR,M,29-Jul-95,ALMIRANTE_SOLIER,COLEPAMELA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,MEDICINA,20-Nov-21,PATRICK_COCHRAN,M,07-Oct-14,CAMPO_LA_LIMA,FBOYER@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_MECÁNICA,20-May-21,MICHAEL_BARNETT,M,22-Aug-33,COMANDANTE_GRANVILLE,CRAIG01@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,20-Nov-20,AUSTIN_GREEN,M,25-Aug-36,LIBERTAD,RHARDIN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,20-Mar-20,SABRINA_HARPER,F,18-Apr-55,LA_RIBERA,AWEBSTER@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,BIOQUÍMICA,20-Mar-20,TIMOTHY_GUTIERREZ,M,03-Feb-12,LA_ESPERANZA_ROSAS_LAS_FLORES,MATTHEW57@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,20-Dec-19,MAUREEN_SMITH,F,02-May-09,BAÑADO_NORTE,DAVID14@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,20-Nov-19,MARC_WALTERS,M,19-Jan-48,ALEGRIA,JOSE89@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,20-May-21,WAYNE_FOSTER,M,06-Apr-72,CHILECITO,YMITCHELL@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ARTES,20-Oct-21,RUSSELL_ZAVALA,M,28-Feb-28,CHIVILCOY,WUSHAWN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,20-Oct-19,KIMBERLY_RAY,F,07-Apr-21,ALMACEN_PIATTI,HEATHER67@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,20-Dec-19,JONATHAN_LONG,M,29-Aug-35,OCHO_VADOS,RACHELROBERTS@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,20-Dec-19,MONIQUE_FLORES,F,19-Apr-55,BASAIL,PENAANDRE@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_POLÍTICA_,20-Oct-19,MEGAN_CUNNINGHAM,F,25-Jan-64,CABRAL_CUE,ATKINSPAUL@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_DE_IMAGEN_Y_SONIDO,20-Mar-21,JENNIFER_ALI,F,10-Aug-99,RICARDONE,CASEY14@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,20-Nov-19,AMY_CARLSON,F,20-May-02,LOS_INDIOS,PTUCKER@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ARTES,20-Jan-21,WILLIAM_TAYLOR,M,17-Jun-60,CORONEL_BOERR,WHITEDANIELLE@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_MECÁNICA,20-Dec-19,DARRYL_FOWLER,M,18-May-14,ANAHI,CHARLESMOORE@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,20-Jun-21,RANDY_MIRANDA,M,28-Mar-18,CAMPO_GARCIA,PSMITH@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_EN_INFORMÁTICA,20-Nov-21,SARAH_COX,F,23-Feb-60,LOMAS_DEL_MIRADOR,CHARLES14@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,BIOQUÍMICA,20-Jan-21,SHERYL_HEATH,F,02-Sep-14,ACASSUSO,IRUIZ@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_MECÁNICA,20-Apr-20,TONY_ROBERTS,M,01-Aug-22,CAMPO_QUIÑONES,ROSSKENNETH@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,20-Oct-21,SAMANTHA_CRAWFORD,F,04-Jan-57,BAJO_LAS_TUNAS,PHILIPDOUGLAS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,20-Dec-21,MICHELLE_RODRIGUEZ,F,18-Jan-40,EMPALME_FRONTERA,JORDANPAUL@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,BIOQUÍMICA,20-Oct-20,WILLIAM_WHITE,M,09-Nov-63,BAJO_DE_RACO,STEPHANIE57@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,20-Jan-21,STEPHEN_TAYLOR,M,31-Jan-08,BALNEARIO_OCEANO,WENDYLONG@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_EN_INFORMÁTICA,20-Oct-20,CHARLENE_CUNNINGHAM,F,02-Oct-48,CAÑADA_LA_NEGRA,HENRYLONNIE@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,20-Jul-20,MEGAN_FOSTER,F,25-Aug-32,CAMPO_LA_LIMA,TAMMYTERRELL@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,20-Oct-20,ELIZABETH_GREER,F,06-Dec-99,AGUADA_ALEGRE,RICEMELISSA@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,20-Oct-19,JOSEPH_VANCE,M,20-Oct-43,CARRIZALES,ENGLISHKELLY@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,20-Jan-20,LORETTA_EATON,F,20-Sep-66,EL_RETIRO,GELLIOTT@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,20-Jan-21,CARL_KRAMER,M,19-Nov-51,AMBROSETTI,KRISTOPHER60@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,20-Jan-20,ANTHONY_SWANSON_MD,M,22-Jul-38,ARROYO_BURGOS,NATALIE42@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_MUSICOTERAPIA,20-Aug-21,LAURA_REYNOLDS,F,17-Jul-81,APEADERO_QUIROGA,PATRICIAHENDERSON@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,BIOQUÍMICA,20-Jun-21,CINDY_FOLEY,F,30-Aug-73,LA_BANDA,TAYLORJOSEPH@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ARQUITECTURA,20-Jan-21,DERRICK_HAMMOND,M,15-Oct-51,CHOLILA,JAMIETANNER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,20-Oct-21,TERESA_DAVIS,F,04-Oct-69,CACHARI,KIRSTEN11@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,20-Oct-21,TAMMY_THOMAS,F,21-Apr-19,JUAN_F_IBARRA,KJACKSON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,20-Nov-20,REGINA_BAUER,F,20-Mar-85,CALCHAQUI,HWELLS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,20-Aug-21,DAVID_BRADLEY,M,23-Sep-74,LARRECHEA,PATRICK23@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,20-Sep-21,DENISE_LEONARD,F,03-Feb-53,LANDETA,LYNN40@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,20-Jul-21,MARY_ANTHONY,F,05-Jul-72,ALTO_LOS_CARDALES,OROZCOANDREA@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,20-May-20,SPENCER_RODRIGUEZ,M,08-Jun-41,LA_UNION,COREYSANTOS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,20-Aug-21,SARAH_SUAREZ,F,10-May-92,CINCO_SALTOS,LISA44@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,20-Dec-21,LOGAN_HICKS,M,02-Dec-82,ALTO_CON_ZAMPA,JUSTINCLEMENTS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ARTES,20-Feb-21,SARAH_WHITEHEAD,F,07-Jun-06,EL_MEDANO,CHRISTIANJOHNSON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,20-Jun-21,IAN_WAGNER,M,03-Apr-06,ARROYO_ALELI,RANDALL11@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,20-Jul-20,MARY_ELLIS,F,12-Feb-00,HUGHES,TIFFANYBAUER@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,20-Mar-20,PEGGY_GARCIA,F,28-Feb-63,BAJO_GRANDE,DHOWARD@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ARQUITECTURA,20-Jul-21,CHRISTOPHER_BALDWIN,M,05-Nov-16,AZCUENAGA,ZLOWE@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,20-Feb-21,KATRINA_RICHARDSON,F,03-Nov-11,ALFALAD,THOMASSMITH@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_MECÁNICA,20-Nov-20,AUDREY_FLOWERS,F,07-Oct-55,EL_ALTO,STEVEN90@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,20-Jul-20,ANDREW_TURNER,M,26-Sep-16,COLONIA_ADOLFO_ALSINA,RONALDKING@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,20-Aug-20,SAVANNAH_KOCH,F,05-Feb-22,BARRIO_BELGRANO,KELLY74@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,20-Sep-20,JAMES_CAMPBELL,M,08-Jul-56,LA_PLATA,NBURCH@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,20-Dec-19,LACEY_MASON,F,16-Jun-67,ARTURO_SEGUI,ANDREWRAMOS@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,20-Feb-21,BENJAMIN_MENDEZ,M,19-Mar-91,INDIO_RICO,QCOHEN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,20-Mar-20,ALLISON_CUEVAS,F,23-Sep-20,AGUA_DE_LOS_MANANTIALES,BARRYJACQUELINE@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,20-Aug-20,DAVID_BURNS,M,09-Aug-72,BAJO_LA_CANCHA,LAURA60@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,20-Apr-20,JENNIFER_HARRISON,F,30-Dec-29,ABDON_CASTRO_TOLAY,KATHLEEN48@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,20-Dec-19,THOMAS_REID,M,21-Nov-13,BUENA_ESPERANZA,AANDERSON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,20-May-21,JOHN_PINEDA,M,11-Apr-78,ALBERTO_FLORES,MORGANGUTIERREZ@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,20-Jun-20,RANDY_MONTGOMERY,M,10-Jul-44,AREQUITO,TAYLOR88@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,20-Aug-20,RICHARD_BARRY,M,21-Jan-12,MASUREL,UMARTINEZ@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,20-Nov-21,JENNIFER_WILLIAMS,F,28-Jun-34,VILLA_DOMINICO,LYNCHJUSTIN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,20-Feb-20,JENNIFER_MASSEY,F,03-Dec-75,ARROYO_DE_LA_CRUZ,PHILLIPSCOLIN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,20-May-20,JUSTIN_RUIZ,M,04-Jun-79,ISIDRO_CASANOVA,HOLLY27@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,20-Oct-19,BRIAN_RODRIGUEZ,M,27-Mar-38,CAÑADA_DE_GOMEZ,CHANDLERADAM@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,20-Dec-19,CARRIE_STEWART,F,27-Feb-61,VILLA_SABOYA,CHERYLJOHNSON@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,DISEÑO_DE_IMAGEN_Y_SONIDO,20-Feb-21,ANN_WILSON,F,08-Aug-21,AGUADA_CHACAY_CO,CHRISTINE01@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_EN_INFORMÁTICA,20-Feb-20,JENNIFER_REEVES,F,06-May-64,CHEROGUITA,KRISTINWEEKS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,FARMACIA,20-Nov-21,SHEILA_KENNEDY,F,18-Jun-79,VICENTE_LOPEZ,ANNEHERNANDEZ@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,MEDICINA,20-Oct-19,HALEY_BOWEN,F,11-Jan-92,BASE_NAVAL_RIO_SANTIAGO,LGUTIERREZ@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,20-Apr-21,MONICA_EVANS,F,28-Dec-90,EL_TREBOL,JASON01@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,20-Sep-20,DR._KATHRYN_TURNER,F,16-Nov-84,AGUADA_A_PIQUE,DVILLEGAS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,20-Sep-20,SHAWNA_WATKINS,F,12-Mar-80,BONPLAND,JESSESTEVENSON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_MUSICOTERAPIA,20-Dec-20,DAVID_WEST,M,19-Apr-69,AMAMBAY,JESSICA85@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,20-Nov-21,COURTNEY_BISHOP,F,07-Sep-09,ESTANCIA_SANTA_CATALINA,STEPHANIE84@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,20-May-20,ZACHARY_TRAN_DVM,M,02-Aug-44,CAMPO_PESOA,INGRAMKAYLA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,20-May-20,SHANNON_FLORES,F,06-Mar-33,GENERAL_GUTIERREZ,ALISONHUDSON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,20-Nov-21,MRS._AMY_CONWAY_DDS,F,07-Jul-57,LA_EDUVIGIS,YLAMBERT@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,20-Jul-21,EMILY_WHITE,F,07-Aug-07,COLPES,KHILL@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,20-Jul-20,TREVOR_SMITH,M,11-Apr-99,DESVIO_KILOMETRO_55,JOHNBROOKS@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,20-Sep-20,MICHAEL_VASQUEZ,M,08-Apr-11,ALIJILAN,JAMESRAY@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,20-Feb-21,GREGORY_MCCLURE,M,27-Apr-16,CASCADA_LOS_CANTAROS,JOSE72@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,20-Sep-21,THOMAS_MILLER,M,31-Jul-12,CACIQUE_ARIACAIQUIN,RTAYLOR@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,MEDICINA,20-Jul-21,ASHLEY_KIRBY_PHD,F,01-Jan-81,CUSHAMEN,BLACKWELLJENNIFER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,20-Apr-20,DR._WALTER_BROWN,M,17-Jul-11,BARRIO_1_DE_MAYO,THENRY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,20-Jul-20,BRYAN_BECK,M,12-Oct-42,COLONIA_MATILDE,GOODCAROLINE@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,20-May-20,BRADLEY_ROSE,M,22-Jul-30,BERRETTA,ROGERCOOK@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,ARQUITECTURA,20-Jan-20,DAVID_HERNANDEZ,M,09-Aug-53,KILOMETRO_45,TIMOTHYSCOTT@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,20-Nov-19,MARK_RANDALL,M,14-Mar-20,PALANTELEN,ANGELA05@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,20-Aug-20,CODY_BRADFORD,M,04-Dec-84,LA_BUANA_MOZA,MICHAELSOTO@HOTMAIL.COM
